Gene,logFC,logCPM,F,PValue,FDR,mouse_gene
ZNF764,0.07505763408117637,2.297034921280935,0.13962651202012302,0.710823430288209,0.8916207970014826,Zfp764
RAP1B,0.07496790709930956,6.5265699102273995,0.22463928737761213,0.6383624390584598,0.8582330211448439,Rap1b
GPATCH1,0.0749546442670631,4.205574116788577,0.19705226608511325,0.6597424121987286,0.8686132057411916,Gpatch1
MCU,0.07488874351569398,3.4742282545413357,0.1111847786761062,0.7407153412512678,0.9028834653283422,Mcu
DGKG,0.07488290204702129,3.143954615072164,0.02039504206494555,0.887228060871769,0.96158144936114065,Dgkg
TMEM107,0.07462454736768706,1.8211605151081536,0.06080819212241507,0.8066105499299652,0.9311243718051068,Tmem107
SH2D2A,0.07460058031548285,1.3897432159443366,0.01801290563827135,0.8939752444688929,0.9636674275118672,Sh2d2a
PDPK1,0.07453965502533096,6.2590103870394245,0.21562476592179725,0.6451635959407103,0.8613173694073677,Pdpk1
PARD3,0.07440488495479305,6.625939155238647,0.17790070126980487,0.6756679185869624,0.8751261053111206,Pard3
PIGG,0.07438287039078663,5.568195101671478,0.2033938059067194,0.6546745462704958,0.8664078845967015,Pigg
ZNF703,0.07437440884316175,1.4541459229599336,0.02013793208950484,0.8879362259528243,0.96158144936114065,Zfp703
MCMDC2,0.07434491079160825,0.7884911640105908,0.02386689544944461,0.8780787598918749,0.9582988141327208,Mcmdc2
NUP35,0.07433502949747864,3.542997431637786,0.1717373554837855,0.6810080517357128,0.8771596106528062,Nup35
PCDHGA2,0.07426125521858234,2.4569008518787916,0.01168699480644306,0.9145058833149692,0.9717277508030204,Pcdhga2
USP42,0.07417958883654954,4.517286836365,0.25248839357869773,0.6183593786888919,0.8490298875040982,Usp42
SLC30A5,0.07412903952379646,5.00762926722821,0.11522253736516436,0.7362285783872555,0.9020804275697434,Slc30a5
GJA1,0.07410979351820136,2.7669202855294563,0.01500650486784263,0.9031770743770684,0.967735752197885,Gja1
CARS2,0.07406633088911344,5.03740985522989,0.29987396486688705,0.5873087664572181,0.8322567357989532,Cars2
KRT7,0.0739608606037071,3.6634314350346058,0.01125586941988484,0.9160914270128784,0.9723600196296552,Krt7
ECD,0.07394324510099613,5.033445883981094,0.38189978814883097,0.5404414914305602,0.806672690451375,Ecd
LNP1,0.07391444403456443,2.04775567061487,0.05626849004521622,0.8138260221603382,0.933971936922789,Lnp1
ZDHHC23,0.0738261689273739,3.578087797851242,0.0690016278964729,0.7942792663752232,0.9269575953773894,Zdhhc23
FAM109A,0.07377649188827322,2.920951634030034,0.07904630740317489,0.7801884199002208,0.9203693857267548,NA
PMP22,0.07368963549164798,2.252661175796509,0.02928344031014829,0.8650753669920058,0.953314208628482,Pmp22
TMEM206,0.07364653506146303,1.7249254516897106,0.09034760235385184,0.7654483858696528,0.9139239396346904,NA
CXorf57,0.07362235830105081,2.101223354051354,0.06723561404991091,0.7968681317413138,0.928352689084764,NA
TET1,0.07355723624666374,3.765790239038647,0.05396952642049403,0.8175977490745164,0.9350139479986516,Tet1
ZBTB40,0.07349308773434171,5.803242733186312,0.2055159609634899,0.6529999396311585,0.8658617757880164,Zbtb40
ABCD2,0.07344916851273749,0.8214692518565674,0.01766573737546701,0.894995713730351,0.964348978873633,Abcd2
HIST2H2BF,0.07344783326638622,3.2931176852829096,0.0455142268625076,0.832253470082472,0.9404902359391112,NA
POLR2D,0.07342741732337947,4.800355932899923,0.16341744494765867,0.6883984455710689,0.8804248899140454,Polr2d
PCM1,0.07322147358229435,8.09791924236994,0.1089685477307093,0.7432166839240457,0.90393140934629,Pcm1
ZNF700,0.07313575043143594,5.044366639920606,0.13197439030123964,0.7184980759718993,0.8951557219232072,Zfp997
AC024560.3,0.07310765686866406,5.027499230785594,0.1148560718786487,0.7366321365313875,0.9020804275697434,NA
TRIM55,0.07308661140142765,5.406995246680581,0.01078564057199665,0.917856217420678,0.9725117124528424,Trim55
GLTSCR2,0.07305183137787939,5.430842232017077,0.15561373976218387,0.6955326465063684,0.8834002604673764,NA
ACTG1P4,0.07296483066771023,0.34732724374249113,0.00952376010024355,0.9227942485937686,0.9745948591855036,NA
DUSP3,0.07278201435074286,6.8795485484372305,0.08215370342731607,0.7760273027241085,0.9182176701805158,Dusp3
LPP,0.07274541894407123,8.557659122011396,0.1714417957683214,0.6812669492080934,0.8772752944758055,Lpp
NKTR,0.07266813806297066,8.55515351304334,0.101097952126886,0.7523357017291117,0.9080690820446584,Nktr
ZNF816,0.07256714124064045,2.2178563492503165,0.0375823193185431,0.8473636664455234,0.9459720868770204,Zfp160
CAMSAP2,0.07255861993890386,5.5519658360061355,0.12072553165996984,0.7302529825670139,0.899477700734547,Camsap2
MYO9B,0.07239884503519817,6.953164152907473,0.08521062122096508,0.7720162358405267,0.9169218022641556,Myo9b
GIT2,0.07237462055968154,6.290928228175031,0.30792522125769195,0.5823553029048298,0.8294032424182719,Git2
NDUFAF7,0.072343898548465,4.321205630550765,0.2409271452536047,0.6264879114689872,0.852355955305661,Ndufaf7
OBSCN,0.07221055969260644,5.045036174349965,0.01636057149091191,0.8989265256859753,0.9663634162925852,Obscn
C1orf35,0.07219407683926117,2.620493638844905,0.08349610122951098,0.7742560979523787,0.9176306846086486,2310033P09Rik
PRRC2A,0.072141272148622,7.214981768560182,0.1379383828123052,0.7124955118622212,0.8921640285680369,Prrc2a
PIAS2,0.0721083027708585,5.718470374567156,0.22926532732166224,0.6349371959797387,0.8563291372231633,Pias2
RP11-163E9.2,0.07209554755642049,2.316075068779959,0.06201010568257055,0.8047484833394968,0.9308231683121246,NA
INTS4,0.07195878231667543,4.975690439660271,0.22601509402348308,0.6373392538451479,0.8573458578394135,Ints4
RBM25,0.07193851379170192,8.066392383725853,0.06898559653966098,0.7943026068507141,0.9269575953773894,Rbm25
HSPE1P13,0.07190369469523535,-0.23422923505396517,0.03032332603896824,0.8627249447790901,0.9529490714012564,NA
BFAR,0.07189642731144502,4.736984970525262,0.14826040779483649,0.7024474700137042,0.8872709708790625,Bfar
LMO7,0.0717025769896392,8.058048712380568,0.05564364382335788,0.8148429710902595,0.9344025730432982,Lmo7
ATP5A1P3,0.07169990807218192,1.466154880564844,0.01946910857562726,0.8898002944772618,0.9619617418567702,NA
PRDM4,0.07167567700755013,4.258109041343891,0.30918823121288846,0.5815859817367469,0.8293451429803015,Prdm4
TMEM56-RWDD3,0.0716402957330582,2.7584823389792588,0.08795688934975324,0.7684789779161838,0.915663479279608,NA
CACFD1,0.07151631573347803,4.395024636155678,0.07601451361834102,0.7843344119580475,0.9222501368132752,Cacfd1
RGS3,0.07148228196736464,5.067199000174097,0.10806230633243456,0.7442476546727887,0.9045517656797636,Rgs3
PGP,0.07147399176084167,2.82891602524447,0.07649728278282286,0.7836683262829018,0.9221039306123836,Pgp
PTPN21,0.07127132646293105,5.078953704249233,0.13820234227221023,0.712233294063439,0.8921535091705766,Ptpn21
NCKIPSD,0.0711984823240145,4.069357901005391,0.1179239393370002,0.7332756526042971,0.9008612602536356,Nckipsd
CLPX,0.0711780703350791,6.562759035351247,0.17098156418973634,0.6816706147950058,0.877328935395302,Clpx
DDX18,0.07116511377221021,5.974059251151681,0.2262580956898592,0.6371589323808473,0.8573458578394135,Ddx18
CARM1,0.07113389425198198,4.151918157635995,0.09805788405057474,0.7559627302603025,0.9096108060106448,Carm1
KATNBL1,0.07105169211825504,4.279873631860688,0.2950782445593311,0.5903007016194647,0.8335051961750524,Katnbl1
SSH1,0.07104308184463276,6.049461487700992,0.2795294724081793,0.6002237623277777,0.8399374292749676,Ssh1
ZRANB3,0.07103282553267128,3.908545305504672,0.1315305578722036,0.7189508894750648,0.8951910490088484,Zranb3
LIMD1,0.07093262610759828,6.731485215421472,0.15680531094161757,0.6944300634674643,0.8825427156808003,Limd1
NCF2,0.07090634152289453,3.3125410111578013,0.05529399036308684,0.8154146738848804,0.9345241357572248,Ncf2
RBAK,0.07089146773477775,5.552527901983706,0.25838488808416865,0.6143034520478994,0.8470781240976535,Rbak
ARHGAP25,0.07069106950410266,4.414858601362041,0.06235811444527957,0.8042129193329677,0.930698697944605,Arhgap25
INHBE,0.07067413939996071,5.515928649263775,0.01642243125020542,0.898736695262752,0.9662369976599674,Inhbe
PHF5A,0.07065497410444012,2.8647727362785584,0.05831926248902128,0.810529687780967,0.9327977942228788,Phf5a
C12orf57,0.07064170965046283,2.917266777493714,0.03587966286165834,0.850818065590314,0.9476288188608656,Grcc10
BAZ1A,0.07060332308920503,6.138117337593933,0.11002893819155243,0.7420163805052948,0.9031481296062528,Baz1a
GMEB2,0.07052739979361708,3.4979634294542654,0.11390407372485052,0.737683867295588,0.9025061927103514,Gmeb2
TMEM45B,0.07049471841181515,4.48486968945828,0.01085190798896882,0.9176051899683816,0.9725117124528424,Tmem45b
WAS,0.07046895431303285,2.9913183476645337,0.0373320804570783,0.8478661915357888,0.946103100965915,Was
THAP6,0.07043804804976772,4.189700958277645,0.2047536427567608,0.6536002816384986,0.8662156993137151,NA
RP11-49C9.2,0.070399297556143145,0.8500352060875646,0.0261781290920725,0.8723621523342303,0.9561068313541522,NA
MOB3A,0.07039248651872296,3.837528576714599,0.12338847885589813,0.7274162164242859,0.8983111958428251,Mob3a
TANK,0.07012070407464116,5.518747185783635,0.26210664169266945,0.6117734388539507,0.8458931477716927,Tank
BHLHE40,0.07011158242950445,7.717276909451212,0.0279354299878421,0.8681871669794071,0.9544189238017292,Bhlhe40
DDX56,0.07009733711399906,5.278598915789608,0.1621929311338633,0.6895045838369493,0.8808914323590539,Ddx56
ZNF251,0.06998369085875498,4.829891035531972,0.05690751471860231,0.8127921560690576,0.93333682171755,Zfp251
ZSCAN25,0.06996201228528914,4.599822655595632,0.1857259150299982,0.6690431636589866,0.87169071128164,Zscan25
MARCKSL1,0.0699073864478896,2.9986706518708024,0.0559995032456347,0.8142630675039598,0.9342168323944382,Marcksl1
CASQ2,0.06979195111557497,0.10591805028977092,0.01352761916608444,0.908048491469196,0.9689250892065449,Casq2
DYNC1I2,0.06974725024216602,5.243805626063767,0.10609766566951034,0.746499302141911,0.9051913654908776,Dync1i2
MRGBP,0.06974616608225748,2.939590675504536,0.14238905637747992,0.7081118923628782,0.8897995247731544,Mrgbp
GSE1,0.06964085571707126,6.317070374111888,0.1175755424261274,0.7336543459113218,0.9010422213253698,Gse1
HUS1,0.06962548345646487,4.688802193674837,0.14228027896767048,0.7082180889812453,0.8897995247731544,Hus1
ZNF529,0.0695530123350274,4.3367069452731135,0.15582748222068746,0.6953345072205909,0.8832165109401723,NA
SMNDC1,0.06951816686006829,4.17279627518973,0.23006728250268024,0.6343477519373425,0.855830652911872,Smndc1
INO80D,0.06933702256607518,6.602219556315976,0.25727631342632074,0.615061500118455,0.8472982134803819,Ino80d
SMG6,0.06927957382247814,5.677415890450462,0.11334694429660198,0.7383016404075369,0.9025061927103514,Smg6
IDE,0.06925621041176822,5.738626604966712,0.08831614044511209,0.7680207281204129,0.915663479279608,Ide
TWSG1,0.06917483585461942,3.524938866189869,0.07667103160644562,0.7834291566110667,0.9221039306123836,Twsg1
HOGA1,0.06907551752436163,5.063115222017795,0.05041554419574557,0.8235992879823133,0.93776100345877,Hoga1
ZNF587B,0.06902354834715876,4.282655215372456,0.14207704921692332,0.7084166216973107,0.8898436752960136,NA
DHRS12,0.06901419823867959,2.980397249273864,0.06526328286610529,0.799802781704718,0.9293712824268596,NA
PTTG2,0.06886767725996482,-0.2280987038572369,0.01903575940447999,0.8910255618118392,0.96219383181173,Pttg1
R3HCC1L,0.06859499535168226,4.67070887721794,0.1649361061638139,0.6870332946360389,0.8795953329606792,R3hcc1l
EIF2S2P3,0.0685387102281399,0.6567305193718715,0.02689469939405957,0.8706428497604877,0.955243705844414,NA
PPARGC1A,0.06850596632389173,8.819112632587364,0.02349374670997195,0.8790279057902579,0.9584387139218908,Ppargc1a
ESAM,0.06844407713377845,3.1571034512782123,0.07720986535849039,0.7826892916877503,0.9218479794374196,Esam
LAS1L,0.06833397401471596,4.921111098138731,0.2414632977661327,0.6261056247490908,0.852355955305661,Las1l
TPM1,0.06833357888816353,6.819523865343586,0.08375716396515841,0.7739134418452189,0.917487881860282,Tpm1
DERL2,0.0683229045327516,4.2409839648751095,0.07915874188426934,0.7800363310751586,0.9203693857267548,Derl2
CINP,0.06828392023842753,3.874785643698011,0.1002314418129902,0.753363315767207,0.9085871774806848,Cinp
CEP55,0.06818204660466697,0.942482027841878,0.01757918247373575,0.8952517202173398,0.964352605746742,Cep55
EIF3A,0.06816239750496474,8.583834703500372,0.11086399200909702,0.741075667825435,0.9030069761564692,Eif3a
ZNF268,0.06810406705161504,5.1643907462151635,0.13255754949668952,0.717904428314373,0.8950750742461311,NA
RAB3IP,0.06808665570923866,5.31611672866068,0.12362730716138606,0.7271634897033067,0.8983111958428251,Rab3ip
SP4,0.06792240896737443,2.906811567470671,0.03614553498468624,0.8502731385568035,0.9475773646993776,Sp4
LUC7L3,0.06790226655481865,7.630232108621248,0.08094741368040108,0.7776323551868196,0.9190713675644444,Luc7l3
PREB,0.06786484596206442,5.885034002869559,0.0572198378685911,0.8122890890983596,0.93333682171755,Preb
EFNA2,0.06786240878403495,1.4395656027939965,0.03957294286320238,0.8434265453381444,0.9449008546924929,Efna2
RPP21,0.06785468809803946,2.335013464917719,0.0755021715670907,0.78504379846898,0.9224283617225842,Rpp21
TMEM87B,0.06784098095320218,3.001411778594369,0.02809201165780633,0.8678217984552926,0.9544189238017292,Tmem87b
RP11-437B10.1,0.06775452108530501,5.489883663749627,0.08589392852561993,0.7711303896889832,0.9167489232037034,NA
CTSD,0.06770064216308837,8.028654878546032,0.02634308283434693,0.8719642500899927,0.9560574071121556,Ctsd
C2orf76,0.06768062069867825,0.8403756026674855,0.07141703482980541,0.7907952283997883,0.9252830696937316,3110009E18Rik
MADD,0.06767054273824082,6.14592252165097,0.10712104967226212,0.7453235561550613,0.9045624733028768,Madd
RALGAPA2,0.06757223922870491,8.182776324198374,0.13560195774854378,0.714829102333757,0.893400673501112,Ralgapa2
CNTN3,0.06756738915727388,4.278575809138025,0.01155431379150585,0.914990642569328,0.971905888263802,Cntn3
TSHZ2,0.06745312616138113,7.1436611147724,0.03278220027293113,0.8573275015772172,0.9510468858612152,Tshz2
THAP2,0.06726404173844551,1.8701544063703743,0.04078054766496344,0.8410881714775756,0.943317715920096,Thap2
COBL,0.06719926574235605,6.637961760930761,0.09622675778045268,0.7581773379788569,0.9106617789626072,Cobl
ALG12,0.06715965099478043,4.05024308426331,0.10417538229274392,0.7487248879779523,0.9062934289226786,Alg12
WDR92,0.06699793830614328,3.166867720682174,0.1260480322702314,0.7246172740106864,0.8976342519221994,NA
FABP5,0.06699198712344696,2.476466531751662,0.04137637454859991,0.8399477146042764,0.9431551718047224,Fabp5
SDHAP3,0.06682313700077827,1.3172206349831057,0.07678406067876299,0.7832737261112306,0.9220993929326836,NA
LINC00869,0.06681087151180205,4.368323325555498,0.08481364680140349,0.7725326518695935,0.9169377520878434,NA
ATXN7,0.06676433479743592,6.266489105832435,0.1401091953551013,0.710347460803358,0.8915910420948766,Atxn7
ATP5G2,0.06667825773790398,5.656937537153442,0.08810850344634223,0.7682854593634246,0.915663479279608,NA
CAMK2G,0.06665858778645284,4.745570841118487,0.22718290341989775,0.6364737590895699,0.8571588151313065,Camk2g
PCIF1,0.06663192741552028,4.195311181317909,0.10810095186290147,0.7442035923890211,0.9045517656797636,Pcif1
SLFN12L,0.06637127680384558,3.2948810483029067,0.01809983332561768,0.8937213000354365,0.9635725752685276,Slfn3
SLFN12L,0.06637127680384558,3.2948810483029067,0.01809983332561768,0.8937213000354365,0.9635725752685276,Slfn4
APOBEC3C,0.06635006556719365,2.292380355956246,0.02523433699850762,0.8746639406642611,0.9569225535355276,NA
PCSK6,0.06621515226069068,8.45565731049301,0.07467402561240223,0.7861959505486437,0.9227775264397502,Pcsk6
CEP290,0.06613345624610421,4.987016191567029,0.1011956318996056,0.7522201663115761,0.9080690820446584,Cep290
ZNF460,0.06606665877537111,6.533754445005569,0.12936738227572225,0.7211703370385261,0.8962024527618263,NA
SNX18,0.06592717065391734,5.133666531407132,0.08398962507158624,0.7736088143313062,0.917324241184326,Snx18
COASY,0.06591451274914871,5.2437379876360195,0.1664072961414981,0.6857178030424149,0.8789084721025491,Coasy
NOD1,0.0658719538063264,3.657169130185238,0.05409909086388533,0.8173829526340783,0.9350139479986516,Nod1
NUPR1,0.06580409110426046,6.272031959112973,0.03045279515806669,0.8624352365792044,0.952692769362838,Nupr1
RAP2B,0.06575313666271441,4.295508118692954,0.08621522458318068,0.7707151834193813,0.91672264652252,Rap2b
DDX23,0.06573473130763702,6.236665122786183,0.18867608423654253,0.6665886891595236,0.8707917911994466,Ddx23
MFF,0.06569367894305997,4.887282903852962,0.1573509266109005,0.6939268173958976,0.882491114708258,Mff
RECQL5,0.06565143601741401,5.372975024477012,0.13087657041325595,0.7196196930171417,0.8955385196420278,Recql5
IFT52,0.06559711693679464,2.361568841950579,0.08480715975431416,0.7725411016364985,0.9169377520878434,Ift52
NTN1,0.065435699146209,3.7478305143272608,0.03786436497202368,0.8467993459606469,0.9459720868770204,Ntn1
CECR1,0.06541866678309859,4.33882523887807,0.05798812540673866,0.8110577412254618,0.9329988041297635,NA
SCN7A,0.0653635979468078,1.3909800882509566,0.00735209145471862,0.9321402606407112,0.97805754775927,Scn7a
MRPS33,0.06531964131973024,3.9685387122991904,0.06156606828131147,0.8054341556163551,0.9310683566568628,Mrps33
R3HDM1,0.06530714411991102,5.128600646026897,0.1842480621949576,0.6702814323664477,0.8721029693697496,R3hdm1
TGIF2,0.06523453025852706,4.0927269619316196,0.10426661489214233,0.7486187489768147,0.9062934289226786,Tgif2
TXLNA,0.0651998547572091,6.551342564666904,0.11444154476071308,0.7370894892151569,0.9023148657998626,Txlna
ERI1,0.06513721514806908,3.321116329400691,0.09658471690365449,0.7577426038847962,0.910404398397916,Eri1
RP11-468E2.4,0.0650821152300047,2.765236647696301,0.03126429319903152,0.8606336700903995,0.9522214860175848,NA
NEMP2,0.06494329522075397,3.4255871362266648,0.11126075871621856,0.7406300808061881,0.90286722780795,Nemp2
GATS,0.06491513482167614,3.599410781287171,0.03877479984948016,0.844992487303103,0.9452448633954056,NA
NCKAP1,0.06475595310086919,6.694872318052984,0.09681789998185408,0.7574598837935558,0.910294429553918,Nckap1
